step,tokens_seen,micro_batch,T,tau,relax_step,energy,error_grad_norm
8550,43781120,0,64,6.4,40,0.0003078761510550976,0.0003009324718732387
8550,43781120,0,64,6.4,41,0.00030792501638643444,0.00030171501566655934
8550,43781120,0,64,6.4,42,0.0003077743458561599,0.00030334971961565316
8550,43781120,0,64,6.4,43,0.0003077342116739601,0.00030436101951636374
8550,43781120,0,64,6.4,44,0.00030771028832532465,0.00030489498749375343
8550,43781120,0,64,6.4,45,0.0003076786524616182,0.00030635963776148856
8550,43781120,0,64,6.4,46,0.0003076779539696872,0.00030785182025283575
8550,43781120,0,64,6.4,47,0.0003077306319028139,0.00030867091845721006
8550,43781120,0,64,6.4,48,0.00030752058955840766,0.000309264607494697
8550,43781120,0,64,6.4,49,0.0003078067966271192,0.00031072230194695294
8550,43781120,0,64,6.4,50,0.00030775301274843514,0.00031140955979935825
8550,43781120,0,64,6.4,51,0.0003077834553550929,0.00031188756111077964
8550,43781120,0,64,6.4,52,0.00030788208823651075,0.00031280663097277284
8550,43781120,0,64,6.4,53,0.00030778476502746344,0.000314039527438581
8550,43781120,0,64,6.4,54,0.00030789177981205285,0.0003148810938000679
8550,43781120,0,64,6.4,55,0.00030782638350501657,0.0003159482148475945
8550,43781120,0,64,6.4,56,0.0003076203283853829,0.00031688957824371755
8550,43781120,0,64,6.4,57,0.0003077054279856384,0.0003171459538862109
8550,43781120,0,64,6.4,58,0.00030786963179707527,0.0003182936634402722
8550,43781120,0,64,6.4,59,0.0003079921007156372,0.00031899093301035464
8550,43781120,0,64,6.4,60,0.0003079494053963572,0.0003189696872141212
8550,43781120,0,64,6.4,61,0.000307647162117064,0.00032024970278143883
8550,43781120,0,64,6.4,62,0.00030770275043323636,0.0003206564288120717
8550,43781120,0,64,6.4,63,0.0003077966102864593,0.00032153839129023254
8550,43781120,0,64,6.4,64,0.00030772219179198146,0.00032214101520366967
8600,44037120,0,64,6.4,0,0.0014002895914018154,0.014353053644299507
8600,44037120,0,64,6.4,1,0.0013807117938995361,0.01287845429033041
8600,44037120,0,64,6.4,2,0.0013649541651830077,0.01153362076729536
8600,44037120,0,64,6.4,3,0.0013522058725357056,0.010314030572772026
8600,44037120,0,64,6.4,4,0.0013423549244180322,0.009214043617248535
8600,44037120,0,64,6.4,5,0.0013344635954126716,0.00822233222424984
8600,44037120,0,64,6.4,6,0.0013279309496283531,0.00732905650511384
8600,44037120,0,64,6.4,7,0.0013231192715466022,0.006530317477881908
8600,44037120,0,64,6.4,8,0.0013187880394980311,0.0058120605535805225
8600,44037120,0,64,6.4,9,0.0013154781190678477,0.005170702934265137
8600,44037120,0,64,6.4,10,0.0013131911400705576,0.004601089283823967
8600,44037120,0,64,6.4,11,0.0013111003208905458,0.004089703317731619
8600,44037120,0,64,6.4,12,0.0013094624737277627,0.003635628381744027
8600,44037120,0,64,6.4,13,0.0013082653749734163,0.003230627393350005
8600,44037120,0,64,6.4,14,0.0013074722373858094,0.0028721110429614782
8600,44037120,0,64,6.4,15,0.0013064428931102157,0.0025528972037136555
8600,44037120,0,64,6.4,16,0.0013060028431937099,0.002271416364237666
8600,44037120,0,64,6.4,17,0.0013055393937975168,0.0020202985033392906
8600,44037120,0,64,6.4,18,0.0013051718706265092,0.0017984630540013313
8600,44037120,0,64,6.4,19,0.0013050189008936286,0.0016013708664104342
8600,44037120,0,64,6.4,20,0.0013047514948993921,0.0014293701387941837
8600,44037120,0,64,6.4,21,0.001304495264776051,0.0012763950508087873
8600,44037120,0,64,6.4,22,0.00130407081451267,0.001142079127021134
8600,44037120,0,64,6.4,23,0.0013042498612776399,0.001024960889481008
8600,44037120,0,64,6.4,24,0.0013040951453149319,0.0009225474204868078
8600,44037120,0,64,6.4,25,0.0013039816403761506,0.0008322990615852177
8600,44037120,0,64,6.4,26,0.0013038598699495196,0.0007542584789916873
8600,44037120,0,64,6.4,27,0.0013039592886343598,0.000687254243530333
8600,44037120,0,64,6.4,28,0.0013039439218118787,0.0006315637147054076
8600,44037120,0,64,6.4,29,0.0013037751195952296,0.000581293657887727
8600,44037120,0,64,6.4,30,0.0013037838507443666,0.0005398700595833361
8600,44037120,0,64,6.4,31,0.001303665223531425,0.0005038066883571446
8600,44037120,0,64,6.4,32,0.0013037202879786491,0.00047741035814397037
8600,44037120,0,64,6.4,33,0.0013038325123488903,0.0004545051488094032
8600,44037120,0,64,6.4,34,0.0013036852469667792,0.00043364622979424894
8600,44037120,0,64,6.4,35,0.0013035919982939959,0.0004181516997050494
8600,44037120,0,64,6.4,36,0.0013036876916885376,0.0004070555150974542
8600,44037120,0,64,6.4,37,0.0013036563759669662,0.0003967082593590021
8600,44037120,0,64,6.4,38,0.0013036720920354128,0.00039002756238915026
8600,44037120,0,64,6.4,39,0.0013038397300988436,0.00038449896965175867
8600,44037120,0,64,6.4,40,0.0013035774463787675,0.0003804521111305803
8600,44037120,0,64,6.4,41,0.0013037490425631404,0.0003761954139918089
8600,44037120,0,64,6.4,42,0.0013037767494097352,0.0003745516878552735
8600,44037120,0,64,6.4,43,0.0013038114411756396,0.0003731770848389715
8600,44037120,0,64,6.4,44,0.0013037287862971425,0.0003720506501849741
8600,44037120,0,64,6.4,45,0.001303590484894812,0.000371901027392596
8600,44037120,0,64,6.4,46,0.0013038887409493327,0.0003723528643604368
8600,44037120,0,64,6.4,47,0.0013038739562034607,0.00037116091698408127
8600,44037120,0,64,6.4,48,0.0013037561438977718,0.00037213496398180723
8600,44037120,0,64,6.4,49,0.0013036744203418493,0.00037138938205316663
8600,44037120,0,64,6.4,50,0.0013037655735388398,0.00037363008596003056
8600,44037120,0,64,6.4,51,0.001303582452237606,0.0003742968838196248
8600,44037120,0,64,6.4,52,0.0013038816396147013,0.00037446667556650937
8600,44037120,0,64,6.4,53,0.001303704921156168,0.00037399472785182297
8600,44037120,0,64,6.4,54,0.001303739845752716,0.00037509799585677683
8600,44037120,0,64,6.4,55,0.0013038960751146078,0.00037703546695411205
8600,44037120,0,64,6.4,56,0.0013038050383329391,0.00037606750265695155
8600,44037120,0,64,6.4,57,0.0013037610333412886,0.00037784059531986713
8600,44037120,0,64,6.4,58,0.001303686760365963,0.0003792027127929032
8600,44037120,0,64,6.4,59,0.0013035711599513888,0.00037910061655566096
8600,44037120,0,64,6.4,60,0.0013036862947046757,0.0003796930250246078
8600,44037120,0,64,6.4,61,0.001303791650570929,0.0003805668093264103
8600,44037120,0,64,6.4,62,0.0013038726756349206,0.000381311314413324
8600,44037120,0,64,6.4,63,0.0013037386815994978,0.00038163477438502014
8600,44037120,0,64,6.4,64,0.0013035438023507595,0.00038261787267401814
8650,44293120,0,64,6.4,0,0.00033723528031259775,0.003139614360406995
8650,44293120,0,64,6.4,1,0.0003362859133630991,0.002810591831803322
8650,44293120,0,64,6.4,2,0.0003354891377966851,0.0025023899506777525
8650,44293120,0,64,6.4,3,0.0003351224004290998,0.0022291054483503103
8650,44293120,0,64,6.4,4,0.0003344150900375098,0.001985820708796382
8650,44293120,0,64,6.4,5,0.00033407568116672337,0.0017696113791316748
8650,44293120,0,64,6.4,6,0.00033398886444047093,0.0015782086411491036
8650,44293120,0,64,6.4,7,0.00033352646278217435,0.0014083514688536525
8650,44293120,0,64,6.4,8,0.00033335923217236996,0.0012605476658791304
8650,44293120,0,64,6.4,9,0.00033320323564112186,0.0011258077574893832
8650,44293120,0,64,6.4,10,0.00033323682146146894,0.0010081770597025752
8650,44293120,0,64,6.4,11,0.0003329194732941687,0.0009056658018380404
8650,44293120,0,64,6.4,12,0.0003329597820993513,0.0008140294230543077
8650,44293120,0,64,6.4,13,0.0003327992162667215,0.0007346415077336133
8650,44293120,0,64,6.4,14,0.00033294581226073205,0.0006655522156506777
8650,44293120,0,64,6.4,15,0.00033277241163887084,0.0006048759678378701
8650,44293120,0,64,6.4,16,0.00033285500830970705,0.000551664037629962
8650,44293120,0,64,6.4,17,0.000332902476657182,0.0005067742895334959
8650,44293120,0,64,6.4,18,0.00033280448406003416,0.0004672552167903632
8650,44293120,0,64,6.4,19,0.0003328192397020757,0.00043520331382751465
8650,44293120,0,64,6.4,20,0.0003327791637275368,0.00040722242556512356
8650,44293120,0,64,6.4,21,0.00033268798142671585,0.00038465362740680575
8650,44293120,0,64,6.4,22,0.0003327665908727795,0.0003661322989501059
8650,44293120,0,64,6.4,23,0.0003327560261823237,0.0003516690921969712
8650,44293120,0,64,6.4,24,0.00033297095797024667,0.00033907219767570496
8650,44293120,0,64,6.4,25,0.0003327507001813501,0.0003304712299723178
8650,44293120,0,64,6.4,26,0.0003327483718749136,0.00032350033870898187
8650,44293120,0,64,6.4,27,0.00033267130493186414,0.0003175447054672986
8650,44293120,0,64,6.4,28,0.00033283510128967464,0.000313882454065606
8650,44293120,0,64,6.4,29,0.00033280791831202805,0.00031104256049729884
8650,44293120,0,64,6.4,30,0.00033274927409365773,0.0003092056140303612
8650,44293120,0,64,6.4,31,0.00033286234247498214,0.00030836384394206107
8650,44293120,0,64,6.4,32,0.00033276359317824244,0.0003073236148338765
8650,44293120,0,64,6.4,33,0.0003328658640384674,0.00030786325805820525
8650,44293120,0,64,6.4,34,0.00033267526305280626,0.00030817885999567807
8650,44293120,0,64,6.4,35,0.00033270937274210155,0.00030842304113321006
8650,44293120,0,64,6.4,36,0.0003327232552692294,0.0003091909165959805
8650,44293120,0,64,6.4,37,0.0003326130681671202,0.00030990599771030247
8650,44293120,0,64,6.4,38,0.00033277692273259163,0.0003108963428530842
8650,44293120,0,64,6.4,39,0.00033285171957686543,0.0003121532790828496
8650,44293120,0,64,6.4,40,0.0003327937738504261,0.00031319359550252557
8650,44293120,0,64,6.4,41,0.0003327782033011317,0.000314342905767262
8650,44293120,0,64,6.4,42,0.00033266705577261746,0.0003158485924359411
8650,44293120,0,64,6.4,43,0.00033273399458266795,0.0003164599766023457
8650,44293120,0,64,6.4,44,0.00033285300014540553,0.00031760171987116337
8650,44293120,0,64,6.4,45,0.0003326205478515476,0.0003189265262335539
8650,44293120,0,64,6.4,46,0.00033271449501626194,0.0003200958308298141
8650,44293120,0,64,6.4,47,0.00033275963505730033,0.00032086821738630533
8650,44293120,0,64,6.4,48,0.00033281659125350416,0.0003222324885427952
8650,44293120,0,64,6.4,49,0.0003327586455270648,0.00032271334202960134
8650,44293120,0,64,6.4,50,0.0003328203165438026,0.0003241146623622626
8650,44293120,0,64,6.4,51,0.0003329030587337911,0.00032490072771906853
8650,44293120,0,64,6.4,52,0.0003327183658257127,0.00032549892785027623
8650,44293120,0,64,6.4,53,0.00033263108343817294,0.000326283072354272
8650,44293120,0,64,6.4,54,0.00033276851172558963,0.0003275705093983561
8650,44293120,0,64,6.4,55,0.0003326921723783016,0.00032869967981241643
8650,44293120,0,64,6.4,56,0.0003327250888105482,0.0003294820780865848
8650,44293120,0,64,6.4,57,0.000332800205796957,0.0003288273001089692
8650,44293120,0,64,6.4,58,0.0003329452301841229,0.00033058939152397215
8650,44293120,0,64,6.4,59,0.00033287491532973945,0.0003313483903184533
8650,44293120,0,64,6.4,60,0.00033260328928008676,0.0003321996482554823
8650,44293120,0,64,6.4,61,0.0003329251194372773,0.0003328725870233029
8650,44293120,0,64,6.4,62,0.0003327650483697653,0.00033354232436977327
8650,44293120,0,64,6.4,63,0.0003327160084154457,0.00033339887158945203
8650,44293120,0,64,6.4,64,0.0003327737213112414,0.0003344923898112029
8700,44549120,0,64,6.4,0,0.0008722066413611174,0.006168014369904995
8700,44549120,0,64,6.4,1,0.0008684326312504709,0.005750464275479317
8700,44549120,0,64,6.4,2,0.00086541089694947,0.00525676691904664
8700,44549120,0,64,6.4,3,0.0008626205963082612,0.004706781357526779
8700,44549120,0,64,6.4,4,0.0008606601622886956,0.00412600114941597
8700,44549120,0,64,6.4,5,0.0008590637589804828,0.0035648497287184
8700,44549120,0,64,6.4,6,0.0008580795838497579,0.0030512413941323757
8700,44549120,0,64,6.4,7,0.0008570863865315914,0.0026051646564155817
8700,44549120,0,64,6.4,8,0.0008563465089537203,0.0022390985395759344
8700,44549120,0,64,6.4,9,0.0008559097768738866,0.0019357687560841441
8700,44549120,0,64,6.4,10,0.0008555569220334291,0.001692501944489777
8700,44549120,0,64,6.4,11,0.0008553632069379091,0.0014923153212293983
8700,44549120,0,64,6.4,12,0.0008551800856366754,0.001325501361861825
8700,44549120,0,64,6.4,13,0.0008551672217436135,0.0011844962136819959
8700,44549120,0,64,6.4,14,0.0008548563928343356,0.0010660859989002347
8700,44549120,0,64,6.4,15,0.0008549376507289708,0.0009614091832190752
8700,44549120,0,64,6.4,16,0.0008545002201572061,0.0008709492394700646
8700,44549120,0,64,6.4,17,0.0008544762386009097,0.000792073318734765
8700,44549120,0,64,6.4,18,0.000854577636346221,0.000723596487659961
8700,44549120,0,64,6.4,19,0.0008545597083866596,0.0006649696733802557
8700,44549120,0,64,6.4,20,0.0008544233860448003,0.0006142991478554904
8700,44549120,0,64,6.4,21,0.0008545980090275407,0.0005707332165911794
8700,44549120,0,64,6.4,22,0.0008545579039491713,0.0005332286818884313
8700,44549120,0,64,6.4,23,0.000854478043038398,0.0005018124938942492
8700,44549120,0,64,6.4,24,0.0008544239681214094,0.00047554384218528867
8700,44549120,0,64,6.4,25,0.0008542555733583868,0.0004542801179923117
8700,44549120,0,64,6.4,26,0.000854272220749408,0.00043629916035570204
8700,44549120,0,64,6.4,27,0.0008541741408407688,0.0004217297537252307
8700,44549120,0,64,6.4,28,0.0008544870070181787,0.0004096757620573044
8700,44549120,0,64,6.4,29,0.0008542371797375381,0.0004008133546449244
8700,44549120,0,64,6.4,30,0.0008544953307136893,0.0003938242152798921
8700,44549120,0,64,6.4,31,0.0008543577860109508,0.00038846227107569575
8700,44549120,0,64,6.4,32,0.0008545214077457786,0.0003851641376968473
8700,44549120,0,64,6.4,33,0.000854394631460309,0.00038199470145627856
8700,44549120,0,64,6.4,34,0.0008543725707568228,0.00037936464650556445
8700,44549120,0,64,6.4,35,0.0008543627918697894,0.00037859915755689144
8700,44549120,0,64,6.4,36,0.0008543508592993021,0.0003774536889977753
8700,44549120,0,64,6.4,37,0.0008545575547032058,0.0003775208897422999
8700,44549120,0,64,6.4,38,0.0008543421281501651,0.00037753090145997703
8700,44549120,0,64,6.4,39,0.000854509009514004,0.0003778793034143746
8700,44549120,0,64,6.4,40,0.0008546145400032401,0.00037859694566577673
8700,44549120,0,64,6.4,41,0.0008544605225324631,0.00038002306246198714
8700,44549120,0,64,6.4,42,0.0008543083677068353,0.0003810336929745972
8700,44549120,0,64,6.4,43,0.0008546443423256278,0.000380813202355057
8700,44549120,0,64,6.4,44,0.0008542990544810891,0.0003820132988039404
8700,44549120,0,64,6.4,45,0.0008543598232790828,0.00038334872806444764
8700,44549120,0,64,6.4,46,0.0008543311269022524,0.0003851455985568464
8700,44549120,0,64,6.4,47,0.0008546757744625211,0.0003855704562738538
8700,44549120,0,64,6.4,48,0.0008544878801330924,0.0003868838248308748
8700,44549120,0,64,6.4,49,0.0008544513257220387,0.0003874436370097101
8700,44549120,0,64,6.4,50,0.0008544542943127453,0.00038798784953542054
8700,44549120,0,64,6.4,51,0.0008543962030671537,0.00038951964234001935
8700,44549120,0,64,6.4,52,0.0008545386954210699,0.00039015981019474566
8700,44549120,0,64,6.4,53,0.0008543707663193345,0.00039078344707377255
8700,44549120,0,64,6.4,54,0.0008544293814338744,0.00039279708289541304
8700,44549120,0,64,6.4,55,0.0008544283336959779,0.00039320439100265503
8700,44549120,0,64,6.4,56,0.0008543256553821266,0.00039358585490845144
8700,44549120,0,64,6.4,57,0.0008544632000848651,0.00039482212741859257
8700,44549120,0,64,6.4,58,0.0008545030141249299,0.0003960550238844007
8700,44549120,0,64,6.4,59,0.0008543630829080939,0.0003962006594520062
8700,44549120,0,64,6.4,60,0.0008545214077457786,0.0003966100048273802
8700,44549120,0,64,6.4,61,0.0008544647716917098,0.0003982580965384841
8700,44549120,0,64,6.4,62,0.0008544254815205932,0.00039857017691247165
8700,44549120,0,64,6.4,63,0.0008544255397282541,0.0003995528386440128
8700,44549120,0,64,6.4,64,0.0008545664604753256,0.0004000058688689023
8750,44805120,0,64,6.4,0,0.0002053487696684897,0.004538793582469225
8750,44805120,0,64,6.4,1,0.00020367823890410364,0.0038745354395359755
8750,44805120,0,64,6.4,2,0.00020225500338710845,0.0033061609137803316
8750,44805120,0,64,6.4,3,0.00020111005869694054,0.0028180545195937157
8750,44805120,0,64,6.4,4,0.0002003219269681722,0.0024068139027804136
8750,44805120,0,64,6.4,5,0.0002000068052439019,0.0020584482699632645
8750,44805120,0,64,6.4,6,0.00019952755246777087,0.0017632950330153108
8750,44805120,0,64,6.4,7,0.00019920244812965393,0.0015133011620491743
8750,44805120,0,64,6.4,8,0.00019908635294996202,0.0013044103980064392
8750,44805120,0,64,6.4,9,0.0001986733404919505,0.0011233169352635741
8750,44805120,0,64,6.4,10,0.00019880823674611747,0.0009727764409035444
8750,44805120,0,64,6.4,11,0.00019855835125781596,0.0008444472914561629
8750,44805120,0,64,6.4,12,0.00019863361376337707,0.0007402407354675233
8750,44805120,0,64,6.4,13,0.0001986782008316368,0.0006489693187177181
8750,44805120,0,64,6.4,14,0.00019864026398863643,0.0005741799832321703
8750,44805120,0,64,6.4,15,0.00019848454394377768,0.0005128742777742445
8750,44805120,0,64,6.4,16,0.00019848562078550458,0.00046039640437811613
8750,44805120,0,64,6.4,17,0.00019856056314893067,0.0004193063359707594
8750,44805120,0,64,6.4,18,0.00019844491907861084,0.00038458764902316034
8750,44805120,0,64,6.4,19,0.0001985286653507501,0.0003578430914785713
8750,44805120,0,64,6.4,20,0.00019829810480587184,0.0003368571924511343
8750,44805120,0,64,6.4,21,0.00019860891916323453,0.00032029228168539703
8750,44805120,0,64,6.4,22,0.00019836581486742944,0.00030759978108108044
8750,44805120,0,64,6.4,23,0.0001983800029847771,0.0002989182830788195
8750,44805120,0,64,6.4,24,0.0001983730762731284,0.00029141581035219133
8750,44805120,0,64,6.4,25,0.00019845164206344634,0.0002874770143534988
8750,44805120,0,64,6.4,26,0.00019840651657432318,0.00028417864814400673
8750,44805120,0,64,6.4,27,0.0001983901602216065,0.00028251225012354553
8750,44805120,0,64,6.4,28,0.00019845982023980469,0.0002810107544064522
8750,44805120,0,64,6.4,29,0.0001984797272598371,0.00028057597228325903
8750,44805120,0,64,6.4,30,0.00019839292508549988,0.0002806605480145663
8750,44805120,0,64,6.4,31,0.00019855343271046877,0.0002813009195961058
8750,44805120,0,64,6.4,32,0.00019849649106618017,0.00028247054433450103
8750,44805120,0,64,6.4,33,0.00019847272778861225,0.000283292232779786
8750,44805120,0,64,6.4,34,0.00019837993022520095,0.00028478470630943775
8750,44805120,0,64,6.4,35,0.00019850226817652583,0.0002854378835763782
8750,44805120,0,64,6.4,36,0.00019841436005663127,0.00028647773433476686
